appointment_id,service_id,service_name,practice_name,contact_name,email,phone,date,time,status,booking_channel,reference_code
apt_003454,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03454,Manager 03454,clinic03454@example.com,+1-555-300-4454,2026-07-01,11:30,rescheduled,web_form,COB-20260701-003454
apt_003455,svc_financial_management,Financial Management,Clinic 03455,Manager 03455,clinic03455@example.com,+1-555-300-4455,2026-07-01,13:45,cancelled,phone_assist,COB-20260701-003455
apt_003456,svc_communication,Communication Services,Clinic 03456,Manager 03456,clinic03456@example.com,+1-555-300-4456,2026-07-01,14:00,confirmed,chatbot,COB-20260701-003456
apt_003457,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03457,Manager 03457,clinic03457@example.com,+1-555-300-4457,2026-07-01,15:15,pending,web_form,COB-20260701-003457
apt_003458,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03458,Manager 03458,clinic03458@example.com,+1-555-300-4458,2026-07-01,16:30,rescheduled,phone_assist,COB-20260701-003458
apt_003459,svc_billing_denials,Medical Billing and Denial Management,Clinic 03459,Manager 03459,clinic03459@example.com,+1-555-300-4459,2026-07-01,09:45,cancelled,chatbot,COB-20260701-003459
apt_003460,svc_auditing,Medical Auditing,Clinic 03460,Manager 03460,clinic03460@example.com,+1-555-300-4460,2026-07-01,10:00,confirmed,web_form,COB-20260701-003460
apt_003461,svc_customer_care,Customer Care,Clinic 03461,Manager 03461,clinic03461@example.com,+1-555-300-4461,2026-07-01,11:15,pending,phone_assist,COB-20260701-003461
apt_003462,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03462,Manager 03462,clinic03462@example.com,+1-555-300-4462,2026-07-01,13:30,rescheduled,chatbot,COB-20260701-003462
apt_003463,svc_financial_management,Financial Management,Clinic 03463,Manager 03463,clinic03463@example.com,+1-555-300-4463,2026-07-01,14:45,cancelled,web_form,COB-20260701-003463
apt_003464,svc_communication,Communication Services,Clinic 03464,Manager 03464,clinic03464@example.com,+1-555-300-4464,2026-07-01,15:00,confirmed,phone_assist,COB-20260701-003464
apt_003465,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03465,Manager 03465,clinic03465@example.com,+1-555-300-4465,2026-07-01,16:15,pending,chatbot,COB-20260701-003465
apt_003466,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03466,Manager 03466,clinic03466@example.com,+1-555-300-4466,2026-07-01,09:30,rescheduled,web_form,COB-20260701-003466
apt_003467,svc_billing_denials,Medical Billing and Denial Management,Clinic 03467,Manager 03467,clinic03467@example.com,+1-555-300-4467,2026-07-01,10:45,cancelled,phone_assist,COB-20260701-003467
apt_003468,svc_auditing,Medical Auditing,Clinic 03468,Manager 03468,clinic03468@example.com,+1-555-300-4468,2026-07-01,11:00,confirmed,chatbot,COB-20260701-003468
apt_003469,svc_customer_care,Customer Care,Clinic 03469,Manager 03469,clinic03469@example.com,+1-555-300-4469,2026-07-01,13:15,pending,web_form,COB-20260701-003469
apt_003470,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03470,Manager 03470,clinic03470@example.com,+1-555-300-4470,2026-07-01,14:30,rescheduled,phone_assist,COB-20260701-003470
apt_003471,svc_financial_management,Financial Management,Clinic 03471,Manager 03471,clinic03471@example.com,+1-555-300-4471,2026-07-01,15:45,cancelled,chatbot,COB-20260701-003471
apt_003472,svc_communication,Communication Services,Clinic 03472,Manager 03472,clinic03472@example.com,+1-555-300-4472,2026-07-01,16:00,confirmed,web_form,COB-20260701-003472
apt_003473,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03473,Manager 03473,clinic03473@example.com,+1-555-300-4473,2026-07-01,09:15,pending,phone_assist,COB-20260701-003473
apt_003474,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03474,Manager 03474,clinic03474@example.com,+1-555-300-4474,2026-07-01,10:30,rescheduled,chatbot,COB-20260701-003474
apt_003475,svc_billing_denials,Medical Billing and Denial Management,Clinic 03475,Manager 03475,clinic03475@example.com,+1-555-300-4475,2026-07-01,11:45,cancelled,web_form,COB-20260701-003475
apt_003476,svc_auditing,Medical Auditing,Clinic 03476,Manager 03476,clinic03476@example.com,+1-555-300-4476,2026-07-01,13:00,confirmed,phone_assist,COB-20260701-003476
apt_003477,svc_customer_care,Customer Care,Clinic 03477,Manager 03477,clinic03477@example.com,+1-555-300-4477,2026-07-01,14:15,pending,chatbot,COB-20260701-003477
apt_003478,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03478,Manager 03478,clinic03478@example.com,+1-555-300-4478,2026-07-01,15:30,rescheduled,web_form,COB-20260701-003478
apt_003479,svc_financial_management,Financial Management,Clinic 03479,Manager 03479,clinic03479@example.com,+1-555-300-4479,2026-07-01,16:45,cancelled,phone_assist,COB-20260701-003479
apt_003480,svc_communication,Communication Services,Clinic 03480,Manager 03480,clinic03480@example.com,+1-555-300-4480,2026-07-01,09:00,confirmed,chatbot,COB-20260701-003480
apt_003481,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03481,Manager 03481,clinic03481@example.com,+1-555-300-4481,2026-07-02,10:15,pending,web_form,COB-20260702-003481
apt_003482,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03482,Manager 03482,clinic03482@example.com,+1-555-300-4482,2026-07-02,11:30,rescheduled,phone_assist,COB-20260702-003482
apt_003483,svc_billing_denials,Medical Billing and Denial Management,Clinic 03483,Manager 03483,clinic03483@example.com,+1-555-300-4483,2026-07-02,13:45,cancelled,chatbot,COB-20260702-003483
apt_003484,svc_auditing,Medical Auditing,Clinic 03484,Manager 03484,clinic03484@example.com,+1-555-300-4484,2026-07-02,14:00,confirmed,web_form,COB-20260702-003484
apt_003485,svc_customer_care,Customer Care,Clinic 03485,Manager 03485,clinic03485@example.com,+1-555-300-4485,2026-07-02,15:15,pending,phone_assist,COB-20260702-003485
apt_003486,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03486,Manager 03486,clinic03486@example.com,+1-555-300-4486,2026-07-02,16:30,rescheduled,chatbot,COB-20260702-003486
apt_003487,svc_financial_management,Financial Management,Clinic 03487,Manager 03487,clinic03487@example.com,+1-555-300-4487,2026-07-02,09:45,cancelled,web_form,COB-20260702-003487
apt_003488,svc_communication,Communication Services,Clinic 03488,Manager 03488,clinic03488@example.com,+1-555-300-4488,2026-07-02,10:00,confirmed,phone_assist,COB-20260702-003488
apt_003489,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03489,Manager 03489,clinic03489@example.com,+1-555-300-4489,2026-07-02,11:15,pending,chatbot,COB-20260702-003489
apt_003490,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03490,Manager 03490,clinic03490@example.com,+1-555-300-4490,2026-07-02,13:30,rescheduled,web_form,COB-20260702-003490
apt_003491,svc_billing_denials,Medical Billing and Denial Management,Clinic 03491,Manager 03491,clinic03491@example.com,+1-555-300-4491,2026-07-02,14:45,cancelled,phone_assist,COB-20260702-003491
apt_003492,svc_auditing,Medical Auditing,Clinic 03492,Manager 03492,clinic03492@example.com,+1-555-300-4492,2026-07-02,15:00,confirmed,chatbot,COB-20260702-003492
apt_003493,svc_customer_care,Customer Care,Clinic 03493,Manager 03493,clinic03493@example.com,+1-555-300-4493,2026-07-02,16:15,pending,web_form,COB-20260702-003493
apt_003494,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03494,Manager 03494,clinic03494@example.com,+1-555-300-4494,2026-07-02,09:30,rescheduled,phone_assist,COB-20260702-003494
apt_003495,svc_financial_management,Financial Management,Clinic 03495,Manager 03495,clinic03495@example.com,+1-555-300-4495,2026-07-02,10:45,cancelled,chatbot,COB-20260702-003495
apt_003496,svc_communication,Communication Services,Clinic 03496,Manager 03496,clinic03496@example.com,+1-555-300-4496,2026-07-02,11:00,confirmed,web_form,COB-20260702-003496
apt_003497,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03497,Manager 03497,clinic03497@example.com,+1-555-300-4497,2026-07-02,13:15,pending,phone_assist,COB-20260702-003497
apt_003498,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03498,Manager 03498,clinic03498@example.com,+1-555-300-4498,2026-07-02,14:30,rescheduled,chatbot,COB-20260702-003498
apt_003499,svc_billing_denials,Medical Billing and Denial Management,Clinic 03499,Manager 03499,clinic03499@example.com,+1-555-300-4499,2026-07-02,15:45,cancelled,web_form,COB-20260702-003499
apt_003500,svc_auditing,Medical Auditing,Clinic 03500,Manager 03500,clinic03500@example.com,+1-555-300-4500,2026-07-02,16:00,confirmed,phone_assist,COB-20260702-003500
apt_003501,svc_customer_care,Customer Care,Clinic 03501,Manager 03501,clinic03501@example.com,+1-555-300-4501,2026-07-02,09:15,pending,chatbot,COB-20260702-003501
apt_003502,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03502,Manager 03502,clinic03502@example.com,+1-555-300-4502,2026-07-02,10:30,rescheduled,web_form,COB-20260702-003502
apt_003503,svc_financial_management,Financial Management,Clinic 03503,Manager 03503,clinic03503@example.com,+1-555-300-4503,2026-07-02,11:45,cancelled,phone_assist,COB-20260702-003503
apt_003504,svc_communication,Communication Services,Clinic 03504,Manager 03504,clinic03504@example.com,+1-555-300-4504,2026-07-02,13:00,confirmed,chatbot,COB-20260702-003504
apt_003505,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03505,Manager 03505,clinic03505@example.com,+1-555-300-4505,2026-07-02,14:15,pending,web_form,COB-20260702-003505
apt_003506,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03506,Manager 03506,clinic03506@example.com,+1-555-300-4506,2026-07-02,15:30,rescheduled,phone_assist,COB-20260702-003506
apt_003507,svc_billing_denials,Medical Billing and Denial Management,Clinic 03507,Manager 03507,clinic03507@example.com,+1-555-300-4507,2026-07-02,16:45,cancelled,chatbot,COB-20260702-003507
apt_003508,svc_auditing,Medical Auditing,Clinic 03508,Manager 03508,clinic03508@example.com,+1-555-300-4508,2026-07-02,09:00,confirmed,web_form,COB-20260702-003508
apt_003509,svc_customer_care,Customer Care,Clinic 03509,Manager 03509,clinic03509@example.com,+1-555-300-4509,2026-07-02,10:15,pending,phone_assist,COB-20260702-003509
apt_003510,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03510,Manager 03510,clinic03510@example.com,+1-555-300-4510,2026-07-02,11:30,rescheduled,chatbot,COB-20260702-003510
apt_003511,svc_financial_management,Financial Management,Clinic 03511,Manager 03511,clinic03511@example.com,+1-555-300-4511,2026-07-02,13:45,cancelled,web_form,COB-20260702-003511
apt_003512,svc_communication,Communication Services,Clinic 03512,Manager 03512,clinic03512@example.com,+1-555-300-4512,2026-07-02,14:00,confirmed,phone_assist,COB-20260702-003512
apt_003513,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03513,Manager 03513,clinic03513@example.com,+1-555-300-4513,2026-07-02,15:15,pending,chatbot,COB-20260702-003513
apt_003514,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03514,Manager 03514,clinic03514@example.com,+1-555-300-4514,2026-07-02,16:30,rescheduled,web_form,COB-20260702-003514
apt_003515,svc_billing_denials,Medical Billing and Denial Management,Clinic 03515,Manager 03515,clinic03515@example.com,+1-555-300-4515,2026-07-02,09:45,cancelled,phone_assist,COB-20260702-003515
apt_003516,svc_auditing,Medical Auditing,Clinic 03516,Manager 03516,clinic03516@example.com,+1-555-300-4516,2026-07-02,10:00,confirmed,chatbot,COB-20260702-003516
apt_003517,svc_customer_care,Customer Care,Clinic 03517,Manager 03517,clinic03517@example.com,+1-555-300-4517,2026-07-02,11:15,pending,web_form,COB-20260702-003517
apt_003518,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03518,Manager 03518,clinic03518@example.com,+1-555-300-4518,2026-07-02,13:30,rescheduled,phone_assist,COB-20260702-003518
apt_003519,svc_financial_management,Financial Management,Clinic 03519,Manager 03519,clinic03519@example.com,+1-555-300-4519,2026-07-02,14:45,cancelled,chatbot,COB-20260702-003519
apt_003520,svc_communication,Communication Services,Clinic 03520,Manager 03520,clinic03520@example.com,+1-555-300-4520,2026-07-02,15:00,confirmed,web_form,COB-20260702-003520
apt_003521,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03521,Manager 03521,clinic03521@example.com,+1-555-300-4521,2026-07-03,16:15,pending,phone_assist,COB-20260703-003521
apt_003522,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03522,Manager 03522,clinic03522@example.com,+1-555-300-4522,2026-07-03,09:30,rescheduled,chatbot,COB-20260703-003522
apt_003523,svc_billing_denials,Medical Billing and Denial Management,Clinic 03523,Manager 03523,clinic03523@example.com,+1-555-300-4523,2026-07-03,10:45,cancelled,web_form,COB-20260703-003523
apt_003524,svc_auditing,Medical Auditing,Clinic 03524,Manager 03524,clinic03524@example.com,+1-555-300-4524,2026-07-03,11:00,confirmed,phone_assist,COB-20260703-003524
apt_003525,svc_customer_care,Customer Care,Clinic 03525,Manager 03525,clinic03525@example.com,+1-555-300-4525,2026-07-03,13:15,pending,chatbot,COB-20260703-003525
apt_003526,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03526,Manager 03526,clinic03526@example.com,+1-555-300-4526,2026-07-03,14:30,rescheduled,web_form,COB-20260703-003526
apt_003527,svc_financial_management,Financial Management,Clinic 03527,Manager 03527,clinic03527@example.com,+1-555-300-4527,2026-07-03,15:45,cancelled,phone_assist,COB-20260703-003527
apt_003528,svc_communication,Communication Services,Clinic 03528,Manager 03528,clinic03528@example.com,+1-555-300-4528,2026-07-03,16:00,confirmed,chatbot,COB-20260703-003528
apt_003529,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03529,Manager 03529,clinic03529@example.com,+1-555-300-4529,2026-07-03,09:15,pending,web_form,COB-20260703-003529
apt_003530,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03530,Manager 03530,clinic03530@example.com,+1-555-300-4530,2026-07-03,10:30,rescheduled,phone_assist,COB-20260703-003530
apt_003531,svc_billing_denials,Medical Billing and Denial Management,Clinic 03531,Manager 03531,clinic03531@example.com,+1-555-300-4531,2026-07-03,11:45,cancelled,chatbot,COB-20260703-003531
apt_003532,svc_auditing,Medical Auditing,Clinic 03532,Manager 03532,clinic03532@example.com,+1-555-300-4532,2026-07-03,13:00,confirmed,web_form,COB-20260703-003532
apt_003533,svc_customer_care,Customer Care,Clinic 03533,Manager 03533,clinic03533@example.com,+1-555-300-4533,2026-07-03,14:15,pending,phone_assist,COB-20260703-003533
apt_003534,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03534,Manager 03534,clinic03534@example.com,+1-555-300-4534,2026-07-03,15:30,rescheduled,chatbot,COB-20260703-003534
apt_003535,svc_financial_management,Financial Management,Clinic 03535,Manager 03535,clinic03535@example.com,+1-555-300-4535,2026-07-03,16:45,cancelled,web_form,COB-20260703-003535
apt_003536,svc_communication,Communication Services,Clinic 03536,Manager 03536,clinic03536@example.com,+1-555-300-4536,2026-07-03,09:00,confirmed,phone_assist,COB-20260703-003536
apt_003537,svc_credentialing,Credentialing and Provider Maintenance,Clinic 03537,Manager 03537,clinic03537@example.com,+1-555-300-4537,2026-07-03,10:15,pending,chatbot,COB-20260703-003537
apt_003538,svc_auth_benefits,Authorizations and Benefits Verification,Clinic 03538,Manager 03538,clinic03538@example.com,+1-555-300-4538,2026-07-03,11:30,rescheduled,web_form,COB-20260703-003538
apt_003539,svc_billing_denials,Medical Billing and Denial Management,Clinic 03539,Manager 03539,clinic03539@example.com,+1-555-300-4539,2026-07-03,13:45,cancelled,phone_assist,COB-20260703-003539
apt_003540,svc_auditing,Medical Auditing,Clinic 03540,Manager 03540,clinic03540@example.com,+1-555-300-4540,2026-07-03,14:00,confirmed,chatbot,COB-20260703-003540
apt_003541,svc_customer_care,Customer Care,Clinic 03541,Manager 03541,clinic03541@example.com,+1-555-300-4541,2026-07-03,15:15,pending,web_form,COB-20260703-003541
apt_003542,svc_digital_marketing,Digital Marketing and Website Services,Clinic 03542,Manager 03542,clinic03542@example.com,+1-555-300-4542,2026-07-03,16:30,rescheduled,phone_assist,COB-20260703-003542
apt_003543,svc_financial_management,Financial Management,Clinic 03543,Manager 03543,clinic03543@example.com,+1-555-300-4543,2026-07-03,09:45,cancelled,chatbot,COB-20260703-003543
apt_003544,svc_communication,Communication Services,Clinic 03544,Manager 03544,clinic03544@example.com,+1-555-300-4544,2026-07-03,10:00,confirmed,web_form,COB-20260703-003544
